DiseaseId	Class
C1968699	C05
C4551952	C05
C0238402	C05
C1856892	C05
C4551984	C05
C4551955	C05
C0157849	C05
C3715147	C05
C0029437	C05
C1857041	C05
C4024338	C05
C2931732	C05
C1333071	C05
C0162296	C05
C0152491	C05
C1847406	C05
C0265313	C05
C0432528	C05
C4305256	C05
C2678480	C05
C3541456	C05
C1859301	C05
C2931196	C05
C4749852	C05
C1333802	C06
C0268240	C06
C0267602	C06
C0854777	C06
C0267924	C06
C0153446	C06
C2931133	C06
C0267812	C06
C1257798	C06
C0022134	C06
C0235299	C06
C0267919	C06
C0267158	C06
C0333980	C06
C0153453	C06
C3714240	C06
C0014335	C06
C0041312	C06
C0678201	C06
C1449647	C06
C0600452	C06
C0376620	C06
C0235328	C06
C3852986	C06
C0521585	C06
C0149771	C06
C0276434	C06
C0267373	C06
C0400875	C06
C4544985	C06
C0267642	C06
C0001306	C06
C0221391	C06
C3273009	C06
C0281779	C06
C3852987	C06
C3472600	C06
C2987188	C06
C0341503	C06
C0268312	C06
C0400877	C06
C0020800	C06
C1860896	C06
C0014869	C06
C0302361	C06
C0267918	C06
C0021670	C06
C1835798	C06
C0016978	C06
C0280257	C06
C3279964	C06
C0016167	C06
C0160390	C06
C2987191	C06
C0341037	C06
C0018932	C06
C0030293	C06
C0941057	C06
C0276609	C06
C1401162	C06
C0021843	C06
C0238115	C06
C2609266	C06
C0221152	C06
C0085693	C06
C0338106	C06
C4274029	C06
C0262374	C06
C1332228	C06
C3273019	C06
C0342705	C06
C1848599	C06
C0012242	C06
C0267917	C06
C0023903	C06
C0699791	C06
C0238049	C06
C0279607	C06
C2960634	C06
C2939175	C06
C0265325	C06
C0677659	C06
C4082764	C06
C1832443	C06
C0699848	C06
C4551595	C06
C1335996	C06
C1578917	C06
C0686112	C06
C0242473	C06
C0267398	C06
C0085605	C06
C1142115	C06
C0013371	C06
C0585362	C06
C0349538	C06
C0276623	C06
C0032320	C06
C1333979	C06
C1862683	C06
C2750804	C06
C1845546	C06
C3273010	C06
C0341154	C06
C0024799	C06
C0267581	C06
C0038238	C06
C0238065	C06
C1257796	C06
C0151970	C06
C0281778	C06
C1835664	C06
C1848519	C06
C1527352	C06
C0018926	C06
C0700509	C06
C0277528	C06
C0267964	C06
C0302358	C06
C3899669	C06
C0810032	C06
C3839044	C06
C2931833	C06
C0232492	C06
C0153943	C06
C0153415	C06
C0347129	C06
C2750457	C06
C3272529	C06
C0030297	C06
C2930967	C06
C1868653	C06
C0154307	C06
C1257797	C06
C0277526	C06
C1302363	C06
C1834013	C06
C0153414	C06
C1708349	C06
C4305467	C06
C0279000	C06
C0156149	C06
C0278479	C06
C1302401	C06
C0280252	C06
C0341047	C06
C0152018	C06
C0221715	C06
C0009714	C06
C1112530	C06
C0235887	C06
C0267756	C06
C1837991	C06
C2129214	C06
C2830012	C06
C0340235	C06
C0887833	C06
C0267406	C06
C0267807	C06
C0023897	C06
C0342856	C06
C0239055	C06
C0014848	C06
C4510788	C06
C0267356	C06
C0038356	C06
C4025019	C06
C0678202	C06
C0267370	C06
C1442826	C06
C1333768	C06
C4038754	C06
C1321898	C06
C0153942	C06
C0152517	C06
C0267750	C06
C0023896	C06
C1394494	C06
C0278554	C06
C0860016	C06
C0017128	C06
C1334781	C06
C0085694	C06
C0031154	C06
C0391922	C06
C1266018	C06
C0267358	C06
C0400973	C06
C0034887	C06
C0302809	C06
C0030290	C06
C0267556	C06
C0008325	C06
C0238062	C06
C1832587	C06
C0030446	C06
C4025329	C06
C0392176	C06
C0400837	C06
C4544822	C06
C0559031	C06
C0277527	C06
C0000731	C06
C0019147	C06
C0597984	C06
C1168250	C06
C0400978	C06
C0021071	C06
C0153458	C06
C4268639	C06
C1856128	C06
C0010674	C06
C0029823	C06
C1847319	C06
C3272399	C06
C0267792	C06
C0158683	C06
C1318485	C06
C0031269	C06
C0266174	C06
C1861028	C06
C0034888	C06
C0038358	C06
C1850407	C06
C4305503	C06
C3854283	C06
C0162566	C06
C1333749	C06
C1864996	C06
C0342748	C06
C3272607	C06
C0240880	C06
C0276625	C06
C0878649	C06
C0267925	C06
C0086404	C06
C0221034	C06
C0151594	C06
C0009375	C06
C1851697	C06
C0033246	C06
C0220620	C06
C0267785	C06
C0235369	C06
C1510475	C06
C0400966	C06
C0554119	C06
C1850096	C06
C0232487	C06
C4075851	C06
C1333446	C06
C1849706	C06
C1167716	C06
C0025467	C06
C0267548	C06
C0017145	C06
C4520983	C06
C0948680	C06
C0948101	C06
C0267471	C06
C1840646	C06
C0391996	C06
C0205929	C06
C1970207	C06
C0400990	C06
C1845567	C06
C0013298	C06
C4279912	C06
C0278556	C06
C0020877	C06
C0267066	C06
C1837750	C06
C0232462	C06
C0086565	C06
C4721541	C06
C0854778	C06
C0153439	C06
C1855705	C06
C0152073	C06
C4725020	C06
C0005426	C06
C4075603	C06
C0013504	C06
C1856127	C06
C0751197	C06
C1845902	C06
C0014849	C06
C0345237	C06
C0343349	C06
C0001339	C06
C0348893	C06
C4024937	C06
C1306050	C06
C0267896	C06
C4727009	C06
C0009404	C06
C1299579	C06
C1531773	C06
C1263666	C06
C2118460	C06
C0751198	C06
C0267372	C06
C0279661	C06
C0494791	C06
C0149978	C06
C4086159	C06
C0008340	C06
C1258085	C06
C4511053	C06
C0221150	C06
C0302360	C06
C0268417	C06
C0679408	C06
C0013291	C06
C0268024	C06
C4725951	C06
C0580174	C06
C0149744	C06
C4551589	C06
C3489571	C06
C0342859	C06
C0267841	C06
C0152443	C06
C0004763	C06
C1850406	C06
C0025472	C06
C0496870	C06
C0267395	C06
C3489572	C06
C0238198	C06
C2741638	C06
C0456023	C06
C0400821	C06
C0266176	C06
C0238093	C06
C0153460	C06
C0333297	C06
C0267827	C06
C0162529	C06
C1850415	C06
C0017160	C06
C0238339	C06
C4551650	C06
C2749759	C06
C0810031	C06
C0341215	C06
C0153467	C06
C0341470	C06
C0349071	C06
C3850141	C06
C0153463	C06
C2749240	C06
C0854196	C06
C1333990	C06
C0349532	C06
C0400807	C06
C1861556	C06
C0012814	C06
C0011981	C06
C0279658	C06
C0400936	C06
C0005395	C06
C0019189	C06
C0237938	C06
C0341306	C06
C0005750	C06
C0005396	C06
C0025164	C06
C0267491	C06
C0221287	C06
C2711110	C06
C1333963	C06
C0267818	C06
C0016807	C06
C1856113	C06
C0017536	C06
C1969653	C06
C0346976	C06
C0023788	C06
C1333500	C06
C0239295	C06
C0021847	C06
C0275551	C06
C1306860	C06
C0025470	C06
C0549357	C06
C0236048	C06
C0276231	C06
C0151905	C06
C4268599	C06
C0518989	C06
C0162532	C06
C0149841	C06
C0343387	C06
C0279651	C06
C3891828	C06
C0036992	C06
C1835881	C06
C0019214	C06
C1864730	C06
C1333324	C06
C1836727	C06
C0340704	C06
C0030925	C06
C0000734	C06
C0400847	C06
C3272530	C06
C0178238	C06
C0020875	C06
C1319315	C06
C0334287	C06
C0267176	C06
C2243080	C06
C0013295	C06
C1969115	C06
C0012813	C06
C2673218	C06
C0017168	C06
C3489728	C06
C2717860	C06
C1527395	C06
C0341299	C06
C0343378	C06
C3854460	C06
C0554103	C06
C0400943	C06
C4024988	C06
C0014863	C06
C0010346	C06
C0267963	C06
C0020541	C06
C2931518	C06
C0025222	C06
C1519702	C06
C0162531	C06
C0400979	C06
C0149640	C06
C1842402	C06
C0235250	C06
C0156189	C06
C0011993	C06
C2004461	C06
C0347197	C06
C0024620	C06
C0017155	C06
C2987197	C06
C1455728	C06
C0021390	C06
C1835084	C06
C0496784	C06
C2936779	C06
C0677950	C06
C0268323	C06
C3658290	C06
C0343363	C06
C0023891	C06
C0949059	C06
C0085313	C06
C0151904	C06
C0267953	C06
C0085699	C06
C0262417	C06
C0267797	C06
C0267795	C06
C0238113	C06
C0267809	C06
C0153425	C06
C0345613	C06
C0701818	C06
C0030286	C06
C3852985	C06
C0235952	C06
C0015695	C06
C3808820	C06
C0238637	C06
C1851124	C06
C0341395	C06
C0345832	C06
C0585136	C06
C2930797	C06
C1266136	C06
C0279643	C06
C0341268	C06
C0238106	C06
C0268194	C06
C3874418	C06
C1337011	C06
C0860207	C06
C1290073	C06
C0267839	C06
C0699790	C06
C0729555	C06
C0267561	C06
C4476897	C06
C0345904	C06
C0152014	C06
C4024989	C06
C0030920	C06
C0262493	C06
C0149770	C06
C1855733	C06
C0345907	C06
C0345906	C06
C0566602	C06
C0153452	C06
C0162510	C06
C1832589	C06
C1879344	C06
C1858380	C06
C1334003	C06
C4302244	C06
C1848586	C06
C0266015	C06
C0238246	C06
C1336030	C06
C1260710	C06
C4703646	C06
C1857662	C06
C0849784	C06
C4551481	C06
C0854772	C06
C0280222	C06
C1443971	C06
C1142025	C06
C0012241	C06
C0206138	C06
C3697010	C06
C0221757	C06
C1710014	C06
C0238067	C06
C1867969	C06
C3872662	C06
C0795956	C06
C0268181	C06
C4551463	C06
C0267771	C06
C0152902	C06
C0520798	C06
C1533628	C06
C0017154	C06
C0155781	C06
C0023886	C06
C4546076	C06
C0349533	C06
C0553694	C06
C0007528	C06
C0401151	C06
C0019159	C06
C0341446	C06
C0282207	C06
C0235357	C06
C0279606	C06
C0586354	C06
C0025469	C06
C0687713	C06
C0426636	C06
C0025037	C06
C0017178	C06
C0232726	C06
C3888018	C06
C0151544	C06
C0008732	C06
C0149704	C06
C0405584	C06
C2677889	C06
C0021841	C06
C0034194	C06
C1865643	C06
C0042721	C06
C0017185	C06
C0043459	C06
C1112566	C06
C2919828	C06
C0151971	C06
C0520571	C06
C0043515	C06
C0268074	C06
C0267166	C06
C0007113	C06
C2931832	C06
C1858328	C06
C0852920	C06
C0677948	C06
C0267075	C06
C1257915	C06
C1370800	C06
C0019208	C06
C0238020	C06
C0267187	C06
C2033037	C06
C0341471	C06
C0019065	C06
C0275553	C06
C0267842	C06
C0008311	C06
C4268640	C06
C0149882	C06
C4317009	C06
C3179349	C06
C0022104	C06
C0030922	C06
C0149521	C06
C0346990	C06
C1876165	C06
C2677105	C06
C0151610	C06
C0221151	C06
C3639956	C06
C1835888	C06
C0085695	C06
C1956125	C06
C1257843	C06
C0238197	C06
C0154064	C06
C0267072	C06
C0021831	C06
C4302455	C06
C4727458	C06
C0268875	C06
C4523848	C06
C0342860	C06
C0003615	C06
C2242510	C06
C0156147	C06
C2750471	C06
C1276127	C06
C0282616	C06
C4706275	C06
C0496905	C06
C0003614	C06
C0149904	C06
C0341318	C06
C1263734	C06
C1333112	C06
C0012243	C06
C0151653	C06
C0750952	C06
C1277259	C06
C1843355	C06
C0014852	C06
C1867403	C06
C1306571	C06
C0038828	C06
C2063407	C06
C0151664	C06
C1518868	C06
C0700636	C06
C0700639	C06
C2931067	C06
C0262401	C06
C0679407	C06
C2945767	C06
C0021342	C06
C1849766	C06
C0266196	C06
C3697893	C06
C1332866	C06
C1368066	C06
C1302652	C06
C0266215	C06
C2608083	C06
C0856727	C06
C4023588	C06
C0267465	C06
C0265323	C06
C0019195	C06
C1290807	C06
C1565321	C06
C0348898	C06
C0279628	C06
C0009373	C06
C2004435	C06
C0011226	C06
C4022556	C06
C0345183	C06
C0014854	C06
C0162576	C06
C0496779	C06
C1291077	C06
C0014859	C06
C1334402	C06
C0151565	C06
C3714745	C06
C1332262	C06
C1843116	C06
C4721859	C06
C1328479	C06
C2676033	C06
C0007102	C06
C0238137	C06
C0280242	C06
C0549173	C06
C0242363	C06
C0341472	C06
C1334414	C06
C0153445	C06
C2609129	C06
C0008312	C06
C1858592	C06
C1449646	C06
C0349535	C06
C0400823	C06
C3805156	C06
C0008313	C06
C1337035	C06
C2677079	C06
C0001075	C06
C0740277	C06
C0524909	C06
C1832942	C06
C0033247	C06
C0494165	C06
C0494164	C06
C0345916	C06
C1299919	C06
C0546837	C06
C0235982	C06
C0346975	C06
C0035400	C06
C4505353	C06
C0236053	C06
C4751120	C06
C4082937	C06
C0270250	C06
C0740372	C06
C1867968	C06
C1519703	C06
C4684879	C06
C0392678	C06
C0346408	C06
C0013369	C06
C0019151	C06
C1112213	C06
C0242216	C06
C0151798	C06
C0278484	C06
C1832321	C06
C2747802	C06
C0267055	C06
C0009374	C06
C4688318	C06
C0042961	C06
C1333460	C06
C0272405	C06
C1262760	C06
C0024623	C06
C0085758	C06
C0563211	C06
C0854771	C06
C0007570	C06
C0009324	C06
C1333976	C06
C2746068	C06
C0854776	C06
C2936783	C06
C4316799	C06
C1838333	C06
C0023895	C06
C0948075	C06
C1849686	C06
C0149519	C06
C0859976	C06
C2919576	C06
C2937222	C06
C0206669	C06
C0149955	C06
C1868071	C06
C0949272	C06
C1868081	C06
C2697368	C06
C2751683	C06
C0221005	C06
C0025160	C06
C0677949	C06
C0220744	C06
C0347266	C06
C2675627	C06
C0856761	C06
C0019209	C06
C0220748	C06
C1848456	C06
C0345218	C06
C0031144	C06
C0266815	C06
C4721579	C06
C0267211	C06
C0400822	C06
C0266260	C06
C0031149	C06
C1333786	C06
C0267154	C06
C2239176	C06
C0392164	C06
C3714239	C06
C0030781	C06
C0266184	C06
C0868908	C06
C2713443	C06
C0268373	C06
C4551631	C06
C0342858	C06
C1838547	C06
C0267937	C06
C4025017	C06
C0376670	C06
C1632842	C06
C3887641	C06
C3273035	C06
C2931037	C06
C1412000	C06
C0034882	C06
C0004991	C06
C2673885	C06
C0745754	C06
C0014867	C06
C2751053	C06
C0278474	C06
C1864186	C06
C0342759	C06
C0266175	C06
C0017150	C06
C1332166	C06
C0346619	C06
C0033775	C06
C0162569	C06
C0349529	C06
C0005403	C06
C3489789	C06
C4255088	C06
C1332259	C06
C0266190	C06
C4511687	C06
C0265701	C06
C0338375	C06
C0267448	C06
C1333967	C06
C1258215	C06
C0586358	C06
C0220656	C06
C0149826	C06
C0019163	C06
C0740401	C06
C0232720	C06
C0266210	C06
C0153423	C06
C0021832	C06
C0017181	C06
C0266159	C06
C4551774	C06
C0019193	C06
C0751594	C06
C0267111	C06
C0311262	C06
C0003466	C06
C1112211	C06
C0010398	C06
C4019039	C06
C0267770	C06
C0346072	C06
C0235329	C06
C0279637	C06
C0032580	C06
C0334489	C06
C1855284	C06
C1864002	C06
C0267830	C06
C0154060	C06
C4721555	C06
C3495676	C06
C0266807	C06
C0345893	C06
C4552100	C06
C0267541	C06
C0009402	C06
C2609093	C06
C0948209	C06
C0151731	C06
C2677100	C06
C0014866	C06
C0019188	C06
C0162568	C06
C1442981	C06
C0009405	C06
C2750452	C06
C0235840	C06
C1833511	C06
C0519037	C06
C4021664	C06
C1848680	C06
C0496775	C06
C1859088	C06
C0343968	C06
C0267430	C06
C0034895	C06
C3805214	C06
C0473117	C06
C3273033	C06
C3273034	C06
C0375359	C06
C4546077	C06
C0276252	C06
C3151237	C06
C1262481	C06
C1833477	C06
C1844006	C06
C0014356	C06
C0745744	C06
C0038354	C06
C0019112	C06
C0267468	C06
C1300682	C06
C4551899	C06
C2675184	C06
C4025020	C06
C1859773	C06
C0236124	C06
C0017152	C06
C2930839	C06
C2675862	C06
C2677091	C06
C0341422	C06
C0153421	C06
C1321275	C06
C0520463	C06
C0520459	C06
C3501835	C06
C0162557	C06
C1335302	C06
C0162565	C06
C0271633	C06
C0546982	C06
C0278701	C06
C0153422	C06
C0340213	C06
C0022951	C06
C0266200	C06
C0600031	C06
C1853438	C06
C0019212	C06
C0267878	C06
C0030283	C06
C0859974	C06
C3805083	C06
C0014868	C06
C4025729	C06
C0349426	C06
C0343729	C06
C0085280	C06
C0235782	C06
C0267422	C06
C1855861	C06
C0948779	C06
C0347646	C06
C1301260	C06
C0235351	C06
C0341439	C06
C0268318	C06
C0012811	C06
C2230970	C06
C0751075	C06
C1868889	C06
C2887821	C06
C2887643	C06
C0863194	C06
C0008372	C06
C4551898	C06
C0012819	C06
C0854775	C06
C0021833	C06
C1377610	C06
C4749333	C06
C1167720	C06
C1859722	C06
C0153459	C06
C0854119	C06
C2675993	C06
C1862304	C06
C0341217	C06
C0155789	C06
C2718067	C06
C0031019	C06
C3887639	C06
C0024523	C06
C0156076	C06
C0259817	C06
C0040588	C06
C4505386	C06
C0175692	C06
C0277525	C06
C0524911	C06
C4551632	C06
C0038355	C06
C0267557	C06
C4087121	C06
C3658299	C06
C0156273	C06
C0456239	C06
C0948039	C06
C0349534	C06
C0262475	C06
C0012817	C06
C2677101	C06
C0085232	C06
C1282522	C06
C4274018	C06
C0017689	C06
C0156173	C06
C0014850	C06
C0019154	C06
C0153416	C06
C2350449	C06
C2711227	C06
C1334229	C06
C0023893	C06
C0347272	C06
C0341266	C06
C0267778	C06
C0037661	C06
C0748397	C06
C1368041	C06
C0001364	C06
C0744333	C06
C0267454	C06
C0001363	C06
C0003463	C06
C4255450	C06
C0151546	C06
C0013370	C06
C0345240	C06
C4025231	C06
C0541912	C06
C2676507	C06
C3888580	C06
C0149520	C06
C0685938	C06
C2675440	C06
C0035613	C06
C2677093	C06
C1858303	C06
C0267412	C06
C0520788	C06
C0341332	C06
C0241910	C06
C0041325	C06
C1274988	C06
C0854750	C06
C0268328	C06
C0276919	C06
C2609050	C06
C0267834	C06
C0265246	C06
C1858051	C06
C1860244	C06
C0021845	C06
C0524912	C06
C0581359	C06
C1257840	C06
C0341117	C06
C0027773	C06
C0333113	C06
C0347284	C06
C0730199	C06
C0345244	C06
C0267509	C06
C0008370	C06
C0279626	C06
C2609268	C06
C0278480	C06
C0156181	C06
C1264610	C06
C0232495	C06
C2987252	C06
C0947622	C06
C0744869	C06
C0850024	C06
C2721670	C06
C0220708	C06
C0021828	C06
C0220630	C06
C0267941	C06
C0271706	C06
C1836123	C06
C0017097	C06
C2586050	C06
C0341106	C06
C0034885	C06
C2748662	C06
C4048750	C06
C1527396	C06
C4080064	C06
C0346648	C06
C4277682	C06
C0010474	C06
C0221210	C06
C3852984	C06
C4293695	C06
C0685901	C06
C0153426	C06
C0342907	C06
C0271742	C06
C0029771	C06
C0341189	C06
C2713442	C06
C0278008	C06
C0015652	C06
C2717859	C06
C0030305	C06
C3278865	C06
C4721412	C06
C0267071	C06
C0232602	C06
C0497538	C06
C0031142	C06
C0030299	C06
C0021933	C06
C3661523	C06
C1849069	C06
C2609099	C06
C0016977	C06
C0275982	C06
C2931038	C06
C0396009	C06
C1527298	C06
C0009319	C06
C1335377	C06
C0079238	C06
C0005411	C06
C0005424	C06
C1333443	C06
C1334054	C06
C0685898	C06
C0027613	C06
C0009438	C06
C0019187	C06
C0010418	C06
C0266249	C06
C1837256	C06
C1868001	C06
C4477013	C06
C1833541	C06
C0267375	C06
C1837206	C06
C0860204	C06
C1257799	C06
C0796068	C06
C0266833	C06
C1112459	C06
C3151147	C06
C0015696	C06
C2750433	C06
C0015732	C06
C1868000	C06
C0162533	C06
C0238019	C06
C0266242	C06
C0085293	C06
C4023430	C06
C0267456	C06
C0856554	C06
C0267446	C06
C0033680	C06
C1262535	C06
C1514428	C06
C2675508	C06
C0346647	C06
C0023892	C06
C0220769	C06
C0086768	C06
C0267532	C06
C0023885	C06
C0860168	C06
C0235974	C06
C0023890	C06
C1836797	C06
C0014858	C06
C0578438	C06
C0267095	C06
C0346629	C06
C0013289	C06
C1336056	C06
C4744564	C06
C0001308	C06
C0333355	C06
C0011168	C06
C1608393	C06
C0019158	C06
C0275911	C06
C0023904	C06
C2674616	C06
C0153437	C06
C1412036	C06
C0278804	C06
C0751486	C06
C0238196	C06
C0814138	C06
C1850900	C06
C0277524	C06
C1333067	C06
C0400914	C06
C0013288	C06
C0281361	C06
C0700138	C06
C1832940	C06
C0473119	C06
C4016621	C06
C3241937	C06
C0524611	C06
C1848600	C06
C0521607	C06
C0267159	C06
C0154059	C06
C0854761	C06
C3273032	C06
C0019207	C06
C0349530	C06
C0578878	C06
C0241913	C06
C0009439	C06
C0019569	C06
C0238003	C06
C4477005	C06
C0267494	C06
C4296896	C06
C0861876	C06
C1335299	C06
C4551825	C06
C0268314	C06
C0857004	C06
C4020869	C06
C2931459	C06
C0268356	C06
C3502469	C06
C2750087	C06
C0524910	C06
C1622502	C06
C0857002	C06
C0221218	C06
C3896578	C06
C0153413	C06
C0042781	C06
C0341274	C06
C0014856	C06
C0267380	C06
C0267952	C06
C0267437	C06
C2936476	C06
C0334281	C06
C0266231	C06
C2750737	C06
C0008350	C06
C1881600	C06
C0239946	C06
C0275919	C06
C0521614	C06
C4275062	C06
C0019156	C06
C1619727	C06
C0267537	C06
C1857761	C06
C1096494	C06
C0341248	C06
C0400923	C06
C1327918	C06
C0019196	C06
C0345203	C06
C0005398	C06
C0152020	C06
C0549613	C06
C1112576	C06
C0268186	C06
C0346627	C06
C0266239	C06
C0153436	C06
C0019202	C06
C0524610	C06
C2931173	C06
C0861471	C06
C0278803	C06
C4543399	C06
C0024636	C07
C0031085	C07
C0153373	C07
C0206740	C07
C2350270	C07
C3873241	C07
C1290508	C07
C1833693	C07
C0280214	C07
C0729771	C07
C2749477	C07
C1858717	C07
C0205730	C07
C0584837	C07
C0553694	C07
C0751771	C07
C0158662	C07
C3281201	C07
C0399447	C07
C2350038	C07
C0241423	C07
C0266985	C07
C0012767	C07
C0024433	C07
C0232513	C07
C2349952	C07
C0153380	C07
C0279738	C07
C1274933	C07
C0028878	C07
C0349571	C07
C2677434	C07
C0341007	C07
C0262444	C07
C0266077	C07
C0341022	C07
C0399406	C07
C0038368	C07
C0151610	C07
C0399440	C07
C0399558	C07
C1851878	C07
C1456144	C07
C0017575	C07
C0685775	C07
C0220687	C07
C3501912	C07
C4049050	C07
C0399570	C07
C1845146	C07
C1854146	C07
C0009677	C07
C0521585	C07
C1864041	C07
C0751143	C07
C1335911	C07
C2936904	C07
C3809160	C07
C0028879	C07
C0524730	C07
C0153381	C07
C0040458	C07
C0266062	C07
C0002452	C07
C1290646	C07
C4025062	C07
C0040435	C07
C0265259	C07
C0026103	C07
C0399452	C07
C1290647	C07
C1970757	C07
C0749591	C07
C1834120	C07
C1335122	C07
C0520559	C07
C0266853	C07
C1839277	C07
C0948750	C07
C0266061	C07
C0235351	C07
C0153349	C07
C0393786	C07
C2887627	C07
C0344460	C07
C4023559	C07
C0279698	C07
C1849334	C07
C1855794	C07
C1568868	C07
C1274321	C07
C1265736	C07
C0339296	C07
C0040412	C07
C4023560	C07
C0020441	C07
C0585362	C07
C1335118	C07
C0426489	C07
C0153392	C07
C3494425	C07
C1302999	C07
C0392492	C07
C0034219	C07
C0022361	C07
C1290645	C07
C0751142	C07
C1833538	C07
C0008924	C07
C0265342	C07
C0158663	C07
C3494426	C07
C0271347	C07
C0086981	C07
C0431406	C07
C0027438	C07
C0001344	C07
C0153395	C07
C1865092	C07
C0031051	C07
C4551773	C07
C0149772	C07
C0006849	C07
C3489529	C07
C1719495	C07
C0399356	C07
C2676243	C07
C4552001	C07
C0266024	C07
C1835493	C07
C2973527	C07
C0035353	C07
C0022360	C07
C2931364	C07
C0406716	C07
C1858043	C07
C0011405	C07
C0347197	C07
C0024954	C07
C0432254	C07
C1840322	C07
C1827668	C07
C0596028	C07
C0023532	C07
C0011406	C07
C1833563	C07
C0349566	C07
C3266060	C07
C0796133	C07
C0035851	C07
C0585213	C07
C2242813	C07
C3495589	C07
C1837750	C07
C0424489	C07
C3665628	C07
C4023558	C07
C0031350	C07
C1844862	C07
C0279838	C07
C1866070	C07
C0280302	C07
C0149773	C07
C0153394	C07
